,Date,NO2_nearest_1,PM10_nearest_1,NO2_nearest_2,O3_own,hour,day,month,day_of_week,code,lon,lat
1833,2023-03-18 08:00:00,40.0,33.0,21.333132825926835,32.0,8,18,3,5,ES1892A,2.237875,41.44398
1834,2023-03-18 09:00:00,27.0,33.0,21.333132825926835,59.0,9,18,3,5,ES1892A,2.237875,41.44398
1835,2023-03-18 10:00:00,15.0,33.0,21.333132825926835,86.0,10,18,3,5,ES1892A,2.237875,41.44398
1836,2023-03-18 11:00:00,10.0,33.0,21.333132825926835,92.0,11,18,3,5,ES1892A,2.237875,41.44398
1837,2023-03-18 12:00:00,17.0,33.0,21.333132825926835,88.0,12,18,3,5,ES1892A,2.237875,41.44398
1838,2023-03-18 13:00:00,14.0,33.0,21.333132825926835,94.0,13,18,3,5,ES1892A,2.237875,41.44398
1839,2023-03-18 14:00:00,11.0,33.0,21.333132825926835,92.0,14,18,3,5,ES1892A,2.237875,41.44398
1840,2023-03-18 15:00:00,17.0,33.0,21.333132825926835,87.0,15,18,3,5,ES1892A,2.237875,41.44398
1841,2023-03-18 16:00:00,27.0,33.0,21.333132825926835,79.0,16,18,3,5,ES1892A,2.237875,41.44398
1842,2023-03-18 17:00:00,38.0,33.0,21.333132825926835,59.0,17,18,3,5,ES1892A,2.237875,41.44398
1843,2023-03-18 18:00:00,20.0,33.0,21.333132825926835,73.0,18,18,3,5,ES1892A,2.237875,41.44398
1844,2023-03-18 19:00:00,35.0,33.0,21.333132825926835,48.0,19,18,3,5,ES1892A,2.237875,41.44398
1845,2023-03-18 20:00:00,45.0,33.0,21.333132825926835,50.0,20,18,3,5,ES1892A,2.237875,41.44398
1846,2023-03-18 21:00:00,34.0,33.0,21.333132825926835,73.0,21,18,3,5,ES1892A,2.237875,41.44398
1847,2023-03-18 22:00:00,37.0,33.0,21.333132825926835,72.0,22,18,3,5,ES1892A,2.237875,41.44398
1848,2023-03-18 23:00:00,56.0,19.0,21.333132825926835,68.0,23,18,3,5,ES1892A,2.237875,41.44398
1849,2023-03-19 00:00:00,12.0,19.0,21.333132825926835,72.0,0,19,3,6,ES1892A,2.237875,41.44398
1850,2023-03-19 01:00:00,6.0,19.0,21.333132825926835,72.0,1,19,3,6,ES1892A,2.237875,41.44398
1851,2023-03-19 02:00:00,39.0,19.0,21.333132825926835,66.0,2,19,3,6,ES1892A,2.237875,41.44398
1852,2023-03-19 03:00:00,36.0,19.0,21.333132825926835,68.0,3,19,3,6,ES1892A,2.237875,41.44398
1853,2023-03-19 04:00:00,26.0,19.0,21.333132825926835,71.0,4,19,3,6,ES1892A,2.237875,41.44398
1854,2023-03-19 05:00:00,16.0,19.0,21.333132825926835,77.0,5,19,3,6,ES1892A,2.237875,41.44398
1855,2023-03-19 06:00:00,36.0,19.0,21.333132825926835,43.0,6,19,3,6,ES1892A,2.237875,41.44398
1856,2023-03-19 07:00:00,32.0,19.0,21.333132825926835,31.0,7,19,3,6,ES1892A,2.237875,41.44398
1857,2023-03-19 08:00:00,11.0,19.0,21.333132825926835,49.0,8,19,3,6,ES1892A,2.237875,41.44398
1858,2023-03-19 09:00:00,4.0,19.0,21.333132825926835,69.0,9,19,3,6,ES1892A,2.237875,41.44398
1859,2023-03-19 10:00:00,3.0,19.0,21.333132825926835,78.0,10,19,3,6,ES1892A,2.237875,41.44398
1860,2023-03-19 11:00:00,6.0,19.0,21.333132825926835,83.0,11,19,3,6,ES1892A,2.237875,41.44398
1861,2023-03-19 12:00:00,6.0,19.0,21.333132825926835,86.0,12,19,3,6,ES1892A,2.237875,41.44398
1862,2023-03-19 13:00:00,4.0,19.0,21.333132825926835,89.0,13,19,3,6,ES1892A,2.237875,41.44398
1863,2023-03-19 14:00:00,6.0,19.0,21.333132825926835,93.0,14,19,3,6,ES1892A,2.237875,41.44398
1864,2023-03-19 15:00:00,4.0,19.0,21.333132825926835,97.0,15,19,3,6,ES1892A,2.237875,41.44398
1865,2023-03-19 16:00:00,7.0,19.0,21.333132825926835,93.0,16,19,3,6,ES1892A,2.237875,41.44398
1866,2023-03-19 17:00:00,6.0,19.0,21.333132825926835,87.0,17,19,3,6,ES1892A,2.237875,41.44398
1867,2023-03-19 18:00:00,7.0,19.0,21.333132825926835,88.0,18,19,3,6,ES1892A,2.237875,41.44398
1868,2023-03-19 19:00:00,12.0,19.0,21.333132825926835,84.0,19,19,3,6,ES1892A,2.237875,41.44398
1869,2023-03-19 20:00:00,16.0,19.0,21.333132825926835,81.0,20,19,3,6,ES1892A,2.237875,41.44398
1870,2023-03-19 21:00:00,15.0,19.0,21.333132825926835,70.0,21,19,3,6,ES1892A,2.237875,41.44398
1871,2023-03-19 22:00:00,25.0,19.0,21.333132825926835,64.0,22,19,3,6,ES1892A,2.237875,41.44398
1872,2023-03-19 23:00:00,48.0,17.0,21.333132825926835,71.0,23,19,3,6,ES1892A,2.237875,41.44398
1873,2023-03-20 00:00:00,41.0,17.0,21.333132825926835,54.0,0,20,3,0,ES1892A,2.237875,41.44398
1874,2023-03-20 01:00:00,36.0,17.0,21.333132825926835,40.0,1,20,3,0,ES1892A,2.237875,41.44398
1875,2023-03-20 02:00:00,31.0,17.0,21.333132825926835,39.0,2,20,3,0,ES1892A,2.237875,41.44398
1876,2023-03-20 03:00:00,28.0,17.0,21.333132825926835,59.0,3,20,3,0,ES1892A,2.237875,41.44398
1877,2023-03-20 04:00:00,31.0,17.0,21.333132825926835,56.0,4,20,3,0,ES1892A,2.237875,41.44398
1878,2023-03-20 05:00:00,50.0,17.0,21.333132825926835,46.0,5,20,3,0,ES1892A,2.237875,41.44398
1879,2023-03-20 06:00:00,52.0,17.0,21.333132825926835,25.0,6,20,3,0,ES1892A,2.237875,41.44398
1880,2023-03-20 07:00:00,47.0,17.0,21.333132825926835,20.0,7,20,3,0,ES1892A,2.237875,41.44398
1881,2023-03-20 08:00:00,52.0,17.0,21.333132825926835,29.0,8,20,3,0,ES1892A,2.237875,41.44398
1882,2023-03-20 09:00:00,45.0,17.0,21.333132825926835,47.0,9,20,3,0,ES1892A,2.237875,41.44398
1883,2023-03-20 10:00:00,43.0,17.0,21.333132825926835,55.0,10,20,3,0,ES1892A,2.237875,41.44398
1884,2023-03-20 11:00:00,26.0,17.0,21.333132825926835,76.0,11,20,3,0,ES1892A,2.237875,41.44398
1885,2023-03-20 12:00:00,22.0,17.0,21.333132825926835,85.0,12,20,3,0,ES1892A,2.237875,41.44398
1886,2023-03-20 13:00:00,9.0,17.0,21.333132825926835,96.0,13,20,3,0,ES1892A,2.237875,41.44398
1887,2023-03-20 14:00:00,6.0,17.0,21.333132825926835,107.0,14,20,3,0,ES1892A,2.237875,41.44398
1888,2023-03-20 15:00:00,5.0,17.0,21.333132825926835,101.0,15,20,3,0,ES1892A,2.237875,41.44398
1889,2023-03-20 16:00:00,5.0,17.0,21.333132825926835,94.0,16,20,3,0,ES1892A,2.237875,41.44398
1890,2023-03-20 17:00:00,8.0,17.0,21.333132825926835,80.0,17,20,3,0,ES1892A,2.237875,41.44398
1891,2023-03-20 18:00:00,9.0,17.0,21.333132825926835,78.0,18,20,3,0,ES1892A,2.237875,41.44398
1892,2023-03-20 19:00:00,7.0,17.0,21.333132825926835,75.0,19,20,3,0,ES1892A,2.237875,41.44398
1893,2023-03-20 20:00:00,6.0,17.0,21.333132825926835,76.0,20,20,3,0,ES1892A,2.237875,41.44398
1894,2023-03-20 21:00:00,5.0,17.0,21.333132825926835,80.0,21,20,3,0,ES1892A,2.237875,41.44398
1895,2023-03-20 22:00:00,3.0,17.0,21.333132825926835,83.0,22,20,3,0,ES1892A,2.237875,41.44398
1896,2023-03-20 23:00:00,18.0,21.0,21.333132825926835,73.0,23,20,3,0,ES1892A,2.237875,41.44398
1897,2023-03-21 00:00:00,49.0,21.0,21.333132825926835,51.0,0,21,3,1,ES1892A,2.237875,41.44398
1898,2023-03-21 01:00:00,38.0,21.0,21.333132825926835,34.0,1,21,3,1,ES1892A,2.237875,41.44398
1899,2023-03-21 02:00:00,34.0,21.0,21.333132825926835,40.0,2,21,3,1,ES1892A,2.237875,41.44398
1900,2023-03-21 03:00:00,39.0,21.0,21.333132825926835,31.0,3,21,3,1,ES1892A,2.237875,41.44398
1901,2023-03-21 04:00:00,40.0,21.0,21.333132825926835,15.0,4,21,3,1,ES1892A,2.237875,41.44398
1902,2023-03-21 05:00:00,49.0,21.0,21.333132825926835,2.0,5,21,3,1,ES1892A,2.237875,41.44398
1903,2023-03-21 06:00:00,56.0,21.0,21.333132825926835,17.0,6,21,3,1,ES1892A,2.237875,41.44398
1904,2023-03-21 07:00:00,59.0,21.0,21.333132825926835,30.0,7,21,3,1,ES1892A,2.237875,41.44398
1905,2023-03-21 08:00:00,32.0,21.0,21.333132825926835,50.0,8,21,3,1,ES1892A,2.237875,41.44398
1906,2023-03-21 09:00:00,31.0,21.0,21.333132825926835,55.0,9,21,3,1,ES1892A,2.237875,41.44398
1907,2023-03-21 10:00:00,24.0,21.0,21.333132825926835,65.0,10,21,3,1,ES1892A,2.237875,41.44398
1908,2023-03-21 11:00:00,11.0,21.0,21.333132825926835,82.0,11,21,3,1,ES1892A,2.237875,41.44398
1909,2023-03-21 12:00:00,15.0,21.0,21.333132825926835,81.0,12,21,3,1,ES1892A,2.237875,41.44398
1910,2023-03-21 13:00:00,9.0,21.0,21.333132825926835,83.0,13,21,3,1,ES1892A,2.237875,41.44398
1911,2023-03-21 14:00:00,8.0,21.0,21.333132825926835,92.0,14,21,3,1,ES1892A,2.237875,41.44398
1912,2023-03-21 15:00:00,10.0,21.0,21.333132825926835,86.0,15,21,3,1,ES1892A,2.237875,41.44398
1913,2023-03-21 16:00:00,10.0,21.0,21.333132825926835,77.0,16,21,3,1,ES1892A,2.237875,41.44398
1914,2023-03-21 17:00:00,25.0,21.0,21.333132825926835,66.0,17,21,3,1,ES1892A,2.237875,41.44398
1915,2023-03-21 18:00:00,34.0,21.0,21.333132825926835,55.0,18,21,3,1,ES1892A,2.237875,41.44398
1916,2023-03-21 19:00:00,31.0,21.0,21.333132825926835,45.0,19,21,3,1,ES1892A,2.237875,41.44398
1917,2023-03-21 20:00:00,24.0,21.0,21.333132825926835,49.0,20,21,3,1,ES1892A,2.237875,41.44398
1918,2023-03-21 21:00:00,38.0,21.0,21.333132825926835,28.0,21,21,3,1,ES1892A,2.237875,41.44398
1919,2023-03-21 22:00:00,67.0,21.0,21.333132825926835,16.0,22,21,3,1,ES1892A,2.237875,41.44398
1920,2023-03-21 23:00:00,62.0,30.0,21.333132825926835,32.0,23,21,3,1,ES1892A,2.237875,41.44398
1921,2023-03-22 00:00:00,50.0,30.0,21.333132825926835,61.0,0,22,3,2,ES1892A,2.237875,41.44398
1922,2023-03-22 01:00:00,34.0,30.0,21.333132825926835,54.0,1,22,3,2,ES1892A,2.237875,41.44398
1923,2023-03-22 02:00:00,35.0,30.0,21.333132825926835,58.0,2,22,3,2,ES1892A,2.237875,41.44398
1924,2023-03-22 03:00:00,46.0,30.0,21.333132825926835,50.0,3,22,3,2,ES1892A,2.237875,41.44398
1925,2023-03-22 04:00:00,43.0,30.0,21.333132825926835,42.0,4,22,3,2,ES1892A,2.237875,41.44398
1926,2023-03-22 05:00:00,41.0,30.0,21.333132825926835,26.0,5,22,3,2,ES1892A,2.237875,41.44398
1927,2023-03-22 06:00:00,53.0,30.0,21.333132825926835,15.0,6,22,3,2,ES1892A,2.237875,41.44398
1928,2023-03-22 07:00:00,41.0,30.0,21.333132825926835,18.0,7,22,3,2,ES1892A,2.237875,41.44398
1929,2023-03-22 08:00:00,40.0,30.0,21.333132825926835,26.0,8,22,3,2,ES1892A,2.237875,41.44398
1930,2023-03-22 09:00:00,49.0,30.0,21.333132825926835,35.0,9,22,3,2,ES1892A,2.237875,41.44398
1931,2023-03-22 10:00:00,37.0,30.0,21.333132825926835,59.0,10,22,3,2,ES1892A,2.237875,41.44398
1932,2023-03-22 11:00:00,32.0,30.0,21.333132825926835,76.0,11,22,3,2,ES1892A,2.237875,41.44398
1933,2023-03-22 12:00:00,26.0,30.0,21.333132825926835,75.0,12,22,3,2,ES1892A,2.237875,41.44398
1934,2023-03-22 13:00:00,14.0,30.0,21.333132825926835,80.0,13,22,3,2,ES1892A,2.237875,41.44398
1935,2023-03-22 14:00:00,13.0,30.0,21.333132825926835,88.0,14,22,3,2,ES1892A,2.237875,41.44398
1936,2023-03-22 15:00:00,18.0,30.0,21.333132825926835,76.0,15,22,3,2,ES1892A,2.237875,41.44398
1937,2023-03-22 16:00:00,18.0,30.0,21.333132825926835,79.0,16,22,3,2,ES1892A,2.237875,41.44398
1938,2023-03-22 17:00:00,21.0,30.0,21.333132825926835,71.0,17,22,3,2,ES1892A,2.237875,41.44398
1939,2023-03-22 18:00:00,28.0,30.0,21.333132825926835,51.0,18,22,3,2,ES1892A,2.237875,41.44398
1940,2023-03-22 19:00:00,29.0,30.0,21.333132825926835,57.0,19,22,3,2,ES1892A,2.237875,41.44398
1941,2023-03-22 20:00:00,21.0,30.0,21.333132825926835,62.0,20,22,3,2,ES1892A,2.237875,41.44398
1942,2023-03-22 21:00:00,20.0,30.0,21.333132825926835,69.0,21,22,3,2,ES1892A,2.237875,41.44398
1943,2023-03-22 22:00:00,14.0,30.0,21.333132825926835,73.0,22,22,3,2,ES1892A,2.237875,41.44398
1944,2023-03-22 23:00:00,13.0,28.0,21.333132825926835,68.0,23,22,3,2,ES1892A,2.237875,41.44398
1945,2023-03-23 00:00:00,27.0,28.0,21.333132825926835,48.0,0,23,3,3,ES1892A,2.237875,41.44398
1946,2023-03-23 01:00:00,35.0,28.0,21.333132825926835,55.0,1,23,3,3,ES1892A,2.237875,41.44398
1947,2023-03-23 02:00:00,36.0,28.0,21.333132825926835,50.0,2,23,3,3,ES1892A,2.237875,41.44398
1948,2023-03-23 03:00:00,50.0,28.0,21.333132825926835,42.0,3,23,3,3,ES1892A,2.237875,41.44398
1949,2023-03-23 04:00:00,43.0,28.0,21.333132825926835,44.0,4,23,3,3,ES1892A,2.237875,41.44398
1950,2023-03-23 05:00:00,64.0,28.0,21.333132825926835,32.0,5,23,3,3,ES1892A,2.237875,41.44398
1951,2023-03-23 06:00:00,78.0,28.0,21.333132825926835,12.0,6,23,3,3,ES1892A,2.237875,41.44398
1952,2023-03-23 07:00:00,47.0,28.0,21.333132825926835,22.0,7,23,3,3,ES1892A,2.237875,41.44398
1953,2023-03-23 08:00:00,24.0,28.0,21.333132825926835,58.0,8,23,3,3,ES1892A,2.237875,41.44398
1954,2023-03-23 09:00:00,14.0,28.0,21.333132825926835,75.0,9,23,3,3,ES1892A,2.237875,41.44398
1955,2023-03-23 10:00:00,13.0,28.0,21.333132825926835,85.0,10,23,3,3,ES1892A,2.237875,41.44398
1956,2023-03-23 11:00:00,12.0,28.0,21.333132825926835,87.0,11,23,3,3,ES1892A,2.237875,41.44398
1957,2023-03-23 12:00:00,11.0,28.0,21.333132825926835,97.0,12,23,3,3,ES1892A,2.237875,41.44398
1958,2023-03-23 13:00:00,8.0,28.0,21.333132825926835,102.0,13,23,3,3,ES1892A,2.237875,41.44398
1959,2023-03-23 14:00:00,10.0,28.0,21.333132825926835,92.0,14,23,3,3,ES1892A,2.237875,41.44398
1960,2023-03-23 15:00:00,18.0,28.0,21.333132825926835,85.0,15,23,3,3,ES1892A,2.237875,41.44398
1961,2023-03-23 16:00:00,20.0,28.0,21.333132825926835,74.0,16,23,3,3,ES1892A,2.237875,41.44398
1962,2023-03-23 17:00:00,19.0,28.0,21.333132825926835,72.0,17,23,3,3,ES1892A,2.237875,41.44398
1963,2023-03-23 18:00:00,20.0,28.0,21.333132825926835,75.0,18,23,3,3,ES1892A,2.237875,41.44398
1964,2023-03-23 19:00:00,30.0,28.0,21.333132825926835,75.0,19,23,3,3,ES1892A,2.237875,41.44398
1965,2023-03-23 20:00:00,25.0,28.0,21.333132825926835,69.0,20,23,3,3,ES1892A,2.237875,41.44398
1966,2023-03-23 21:00:00,32.0,28.0,21.333132825926835,83.0,21,23,3,3,ES1892A,2.237875,41.44398
1967,2023-03-23 22:00:00,63.0,28.0,21.333132825926835,52.0,22,23,3,3,ES1892A,2.237875,41.44398
1968,2023-03-23 23:00:00,63.0,36.0,21.333132825926835,44.0,23,23,3,3,ES1892A,2.237875,41.44398
1969,2023-03-24 00:00:00,66.0,36.0,21.333132825926835,31.0,0,24,3,4,ES1892A,2.237875,41.44398
1970,2023-03-24 01:00:00,57.0,36.0,21.333132825926835,45.0,1,24,3,4,ES1892A,2.237875,41.44398
1971,2023-03-24 02:00:00,52.0,36.0,21.333132825926835,46.0,2,24,3,4,ES1892A,2.237875,41.44398
1972,2023-03-24 03:00:00,54.0,36.0,21.333132825926835,42.0,3,24,3,4,ES1892A,2.237875,41.44398
1973,2023-03-24 04:00:00,50.0,36.0,21.333132825926835,63.0,4,24,3,4,ES1892A,2.237875,41.44398
1974,2023-03-24 05:00:00,70.0,36.0,21.333132825926835,32.0,5,24,3,4,ES1892A,2.237875,41.44398
1975,2023-03-24 06:00:00,72.0,36.0,21.333132825926835,31.0,6,24,3,4,ES1892A,2.237875,41.44398
1976,2023-03-24 07:00:00,59.0,36.0,21.333132825926835,32.0,7,24,3,4,ES1892A,2.237875,41.44398
1977,2023-03-24 08:00:00,70.0,36.0,21.333132825926835,34.0,8,24,3,4,ES1892A,2.237875,41.44398
1978,2023-03-24 09:00:00,78.0,36.0,21.333132825926835,28.0,9,24,3,4,ES1892A,2.237875,41.44398
1979,2023-03-24 10:00:00,64.0,36.0,21.333132825926835,59.0,10,24,3,4,ES1892A,2.237875,41.44398
1980,2023-03-24 11:00:00,58.0,36.0,21.333132825926835,55.0,11,24,3,4,ES1892A,2.237875,41.44398
1981,2023-03-24 12:00:00,47.0,36.0,21.333132825926835,63.0,12,24,3,4,ES1892A,2.237875,41.44398
1982,2023-03-24 13:00:00,62.0,36.0,21.333132825926835,69.0,13,24,3,4,ES1892A,2.237875,41.44398
1983,2023-03-24 14:00:00,20.0,36.0,21.333132825926835,98.0,14,24,3,4,ES1892A,2.237875,41.44398
1984,2023-03-24 15:00:00,11.0,36.0,21.333132825926835,105.0,15,24,3,4,ES1892A,2.237875,41.44398
1985,2023-03-24 16:00:00,8.0,36.0,21.333132825926835,96.0,16,24,3,4,ES1892A,2.237875,41.44398
1986,2023-03-24 17:00:00,7.0,36.0,21.333132825926835,96.0,17,24,3,4,ES1892A,2.237875,41.44398
1987,2023-03-24 18:00:00,7.0,36.0,21.333132825926835,90.0,18,24,3,4,ES1892A,2.237875,41.44398
1988,2023-03-24 19:00:00,14.0,36.0,21.333132825926835,82.0,19,24,3,4,ES1892A,2.237875,41.44398
1989,2023-03-24 20:00:00,19.0,36.0,21.333132825926835,61.0,20,24,3,4,ES1892A,2.237875,41.44398
1990,2023-03-24 21:00:00,24.0,36.0,21.333132825926835,36.0,21,24,3,4,ES1892A,2.237875,41.44398
1991,2023-03-24 22:00:00,59.0,36.0,21.333132825926835,33.0,22,24,3,4,ES1892A,2.237875,41.44398
1992,2023-03-24 23:00:00,67.0,25.0,21.333132825926835,42.0,23,24,3,4,ES1892A,2.237875,41.44398
1993,2023-03-25 00:00:00,55.0,25.0,21.333132825926835,42.0,0,25,3,5,ES1892A,2.237875,41.44398
1994,2023-03-25 01:00:00,49.0,25.0,21.333132825926835,20.0,1,25,3,5,ES1892A,2.237875,41.44398
1995,2023-03-25 02:00:00,49.0,25.0,21.333132825926835,15.0,2,25,3,5,ES1892A,2.237875,41.44398
1996,2023-03-25 03:00:00,46.0,25.0,21.333132825926835,14.0,3,25,3,5,ES1892A,2.237875,41.44398
1997,2023-03-25 04:00:00,44.0,25.0,21.333132825926835,14.0,4,25,3,5,ES1892A,2.237875,41.44398
1998,2023-03-25 05:00:00,45.0,25.0,21.333132825926835,11.0,5,25,3,5,ES1892A,2.237875,41.44398
1999,2023-03-25 06:00:00,45.0,25.0,21.333132825926835,13.0,6,25,3,5,ES1892A,2.237875,41.44398
2000,2023-03-25 07:00:00,38.0,25.0,21.333132825926835,30.0,7,25,3,5,ES1892A,2.237875,41.44398
2001,2023-03-25 08:00:00,21.0,25.0,21.333132825926835,48.0,8,25,3,5,ES1892A,2.237875,41.44398
2002,2023-03-25 09:00:00,13.0,25.0,21.333132825926835,68.0,9,25,3,5,ES1892A,2.237875,41.44398
2003,2023-03-25 10:00:00,9.0,25.0,21.333132825926835,74.0,10,25,3,5,ES1892A,2.237875,41.44398
2004,2023-03-25 11:00:00,11.0,25.0,21.333132825926835,69.0,11,25,3,5,ES1892A,2.237875,41.44398
2005,2023-03-25 12:00:00,8.0,25.0,21.333132825926835,81.0,12,25,3,5,ES1892A,2.237875,41.44398
2006,2023-03-25 13:00:00,10.0,25.0,21.333132825926835,77.0,13,25,3,5,ES1892A,2.237875,41.44398
2007,2023-03-25 14:00:00,11.0,25.0,21.333132825926835,75.0,14,25,3,5,ES1892A,2.237875,41.44398
2008,2023-03-25 15:00:00,11.0,25.0,21.333132825926835,76.0,15,25,3,5,ES1892A,2.237875,41.44398
2009,2023-03-25 16:00:00,17.0,25.0,21.333132825926835,74.0,16,25,3,5,ES1892A,2.237875,41.44398
2010,2023-03-25 17:00:00,35.0,25.0,21.333132825926835,65.0,17,25,3,5,ES1892A,2.237875,41.44398
2011,2023-03-25 18:00:00,34.0,25.0,21.333132825926835,55.0,18,25,3,5,ES1892A,2.237875,41.44398
2012,2023-03-25 19:00:00,56.0,25.0,21.333132825926835,37.0,19,25,3,5,ES1892A,2.237875,41.44398
2013,2023-03-25 20:00:00,49.0,25.0,21.333132825926835,34.0,20,25,3,5,ES1892A,2.237875,41.44398
2014,2023-03-25 21:00:00,68.0,25.0,21.333132825926835,4.0,21,25,3,5,ES1892A,2.237875,41.44398
2015,2023-03-25 22:00:00,67.0,25.0,21.333132825926835,6.0,22,25,3,5,ES1892A,2.237875,41.44398
2016,2023-03-25 23:00:00,70.0,36.0,21.333132825926835,42.0,23,25,3,5,ES1892A,2.237875,41.44398
2017,2023-03-26 00:00:00,69.0,36.0,21.333132825926835,27.0,0,26,3,6,ES1892A,2.237875,41.44398
2018,2023-03-26 01:00:00,52.0,36.0,21.333132825926835,43.0,1,26,3,6,ES1892A,2.237875,41.44398
2019,2023-03-26 02:00:00,35.0,36.0,21.333132825926835,61.0,2,26,3,6,ES1892A,2.237875,41.44398
2020,2023-03-26 03:00:00,39.0,36.0,21.333132825926835,59.0,3,26,3,6,ES1892A,2.237875,41.44398
2021,2023-03-26 04:00:00,53.0,36.0,21.333132825926835,61.0,4,26,3,6,ES1892A,2.237875,41.44398
2022,2023-03-26 05:00:00,30.0,36.0,21.333132825926835,70.0,5,26,3,6,ES1892A,2.237875,41.44398
2023,2023-03-26 06:00:00,30.0,36.0,21.333132825926835,72.0,6,26,3,6,ES1892A,2.237875,41.44398
2024,2023-03-26 07:00:00,13.0,36.0,21.333132825926835,69.0,7,26,3,6,ES1892A,2.237875,41.44398
2025,2023-03-26 08:00:00,9.0,36.0,21.333132825926835,69.0,8,26,3,6,ES1892A,2.237875,41.44398
2026,2023-03-26 09:00:00,9.0,36.0,21.333132825926835,66.0,9,26,3,6,ES1892A,2.237875,41.44398
2027,2023-03-26 10:00:00,15.0,36.0,21.333132825926835,65.0,10,26,3,6,ES1892A,2.237875,41.44398
2028,2023-03-26 11:00:00,19.0,36.0,21.333132825926835,70.0,11,26,3,6,ES1892A,2.237875,41.44398
2029,2023-03-26 12:00:00,6.0,36.0,21.333132825926835,73.0,12,26,3,6,ES1892A,2.237875,41.44398
2030,2023-03-26 13:00:00,5.0,36.0,21.333132825926835,83.0,13,26,3,6,ES1892A,2.237875,41.44398
2031,2023-03-26 14:00:00,5.0,36.0,21.333132825926835,89.0,14,26,3,6,ES1892A,2.237875,41.44398
2032,2023-03-26 15:00:00,3.0,36.0,21.333132825926835,93.0,15,26,3,6,ES1892A,2.237875,41.44398
2033,2023-03-26 16:00:00,2.0,36.0,21.333132825926835,92.0,16,26,3,6,ES1892A,2.237875,41.44398
2034,2023-03-26 17:00:00,2.0,36.0,21.333132825926835,90.0,17,26,3,6,ES1892A,2.237875,41.44398
2035,2023-03-26 18:00:00,3.0,36.0,21.333132825926835,88.0,18,26,3,6,ES1892A,2.237875,41.44398
2036,2023-03-26 19:00:00,5.0,36.0,21.333132825926835,82.0,19,26,3,6,ES1892A,2.237875,41.44398
2037,2023-03-26 20:00:00,9.0,36.0,21.333132825926835,67.0,20,26,3,6,ES1892A,2.237875,41.44398
2038,2023-03-26 21:00:00,18.0,36.0,21.333132825926835,65.0,21,26,3,6,ES1892A,2.237875,41.44398
2039,2023-03-26 22:00:00,7.0,36.0,21.333132825926835,77.0,22,26,3,6,ES1892A,2.237875,41.44398
2040,2023-03-26 23:00:00,5.0,22.0,21.333132825926835,81.0,23,26,3,6,ES1892A,2.237875,41.44398
2041,2023-03-27 00:00:00,4.0,22.0,21.333132825926835,82.0,0,27,3,0,ES1892A,2.237875,41.44398
2042,2023-03-27 01:00:00,5.0,22.0,21.333132825926835,79.0,1,27,3,0,ES1892A,2.237875,41.44398
2043,2023-03-27 02:00:00,5.0,22.0,21.333132825926835,79.0,2,27,3,0,ES1892A,2.237875,41.44398
2044,2023-03-27 03:00:00,11.0,22.0,21.333132825926835,68.0,3,27,3,0,ES1892A,2.237875,41.44398
2045,2023-03-27 04:00:00,27.0,22.0,21.333132825926835,64.0,4,27,3,0,ES1892A,2.237875,41.44398
2046,2023-03-27 05:00:00,40.0,22.0,21.333132825926835,60.0,5,27,3,0,ES1892A,2.237875,41.44398
2047,2023-03-27 06:00:00,37.0,22.0,21.333132825926835,43.0,6,27,3,0,ES1892A,2.237875,41.44398
2048,2023-03-27 07:00:00,38.0,22.0,21.333132825926835,49.0,7,27,3,0,ES1892A,2.237875,41.44398
2049,2023-03-27 08:00:00,20.0,22.0,21.333132825926835,64.0,8,27,3,0,ES1892A,2.237875,41.44398
2050,2023-03-27 09:00:00,11.0,22.0,21.333132825926835,74.0,9,27,3,0,ES1892A,2.237875,41.44398
2051,2023-03-27 10:00:00,11.0,22.0,21.333132825926835,74.0,10,27,3,0,ES1892A,2.237875,41.44398
2052,2023-03-27 11:00:00,9.0,22.0,21.333132825926835,81.0,11,27,3,0,ES1892A,2.237875,41.44398
2053,2023-03-27 12:00:00,5.0,22.0,21.333132825926835,87.0,12,27,3,0,ES1892A,2.237875,41.44398
2054,2023-03-27 13:00:00,4.0,22.0,21.333132825926835,50.12428454619788,13,27,3,0,ES1892A,2.237875,41.44398
2055,2023-03-27 14:00:00,8.0,22.0,21.333132825926835,81.0,14,27,3,0,ES1892A,2.237875,41.44398
2056,2023-03-27 15:00:00,8.0,22.0,21.333132825926835,82.0,15,27,3,0,ES1892A,2.237875,41.44398
2057,2023-03-27 16:00:00,9.0,22.0,21.333132825926835,90.0,16,27,3,0,ES1892A,2.237875,41.44398
2058,2023-03-27 17:00:00,8.0,22.0,21.333132825926835,88.0,17,27,3,0,ES1892A,2.237875,41.44398
2059,2023-03-27 18:00:00,7.0,22.0,21.333132825926835,84.0,18,27,3,0,ES1892A,2.237875,41.44398
2060,2023-03-27 19:00:00,8.0,22.0,21.333132825926835,87.0,19,27,3,0,ES1892A,2.237875,41.44398
2061,2023-03-27 20:00:00,7.0,22.0,21.333132825926835,87.0,20,27,3,0,ES1892A,2.237875,41.44398
2062,2023-03-27 21:00:00,9.0,22.0,21.333132825926835,86.0,21,27,3,0,ES1892A,2.237875,41.44398
2063,2023-03-27 22:00:00,5.0,22.0,21.333132825926835,82.0,22,27,3,0,ES1892A,2.237875,41.44398
2064,2023-03-27 23:00:00,6.0,21.0,21.333132825926835,50.0,23,27,3,0,ES1892A,2.237875,41.44398
