,Date,NO2_nearest_1,NO2_nearest_2,hour,day,month,day_of_week,code,lon,lat
4477,2023-07-06 12:00:00,3.0,4.0,12,6,7,3,ES1120A,1.191975,41.11588
4478,2023-07-06 13:00:00,4.0,3.0,13,6,7,3,ES1120A,1.191975,41.11588
4479,2023-07-06 14:00:00,3.0,3.0,14,6,7,3,ES1120A,1.191975,41.11588
4480,2023-07-06 15:00:00,6.0,7.0,15,6,7,3,ES1120A,1.191975,41.11588
4481,2023-07-06 16:00:00,9.0,22.0,16,6,7,3,ES1120A,1.191975,41.11588
4482,2023-07-06 17:00:00,23.0,14.0,17,6,7,3,ES1120A,1.191975,41.11588
4483,2023-07-06 18:00:00,7.0,12.0,18,6,7,3,ES1120A,1.191975,41.11588
4484,2023-07-06 19:00:00,11.0,11.0,19,6,7,3,ES1120A,1.191975,41.11588
4485,2023-07-06 20:00:00,14.0,14.0,20,6,7,3,ES1120A,1.191975,41.11588
4486,2023-07-06 21:00:00,11.0,12.0,21,6,7,3,ES1120A,1.191975,41.11588
4487,2023-07-06 22:00:00,14.0,11.0,22,6,7,3,ES1120A,1.191975,41.11588
4488,2023-07-06 23:00:00,21.0,23.0,23,6,7,3,ES1120A,1.191975,41.11588
4489,2023-07-07 00:00:00,22.0,20.0,0,7,7,4,ES1120A,1.191975,41.11588
4490,2023-07-07 01:00:00,26.0,13.0,1,7,7,4,ES1120A,1.191975,41.11588
4491,2023-07-07 02:00:00,22.0,10.0,2,7,7,4,ES1120A,1.191975,41.11588
4492,2023-07-07 03:00:00,23.0,18.0,3,7,7,4,ES1120A,1.191975,41.11588
4493,2023-07-07 04:00:00,24.0,21.0,4,7,7,4,ES1120A,1.191975,41.11588
4494,2023-07-07 05:00:00,24.0,20.0,5,7,7,4,ES1120A,1.191975,41.11588
4495,2023-07-07 06:00:00,29.0,25.0,6,7,7,4,ES1120A,1.191975,41.11588
4496,2023-07-07 07:00:00,25.0,23.0,7,7,7,4,ES1120A,1.191975,41.11588
4497,2023-07-07 08:00:00,25.0,19.0,8,7,7,4,ES1120A,1.191975,41.11588
4498,2023-07-07 09:00:00,14.0,11.0,9,7,7,4,ES1120A,1.191975,41.11588
4499,2023-07-07 10:00:00,7.0,10.0,10,7,7,4,ES1120A,1.191975,41.11588
4500,2023-07-07 11:00:00,7.0,8.0,11,7,7,4,ES1120A,1.191975,41.11588
4501,2023-07-07 12:00:00,9.0,10.0,12,7,7,4,ES1120A,1.191975,41.11588
4502,2023-07-07 13:00:00,8.0,10.0,13,7,7,4,ES1120A,1.191975,41.11588
4503,2023-07-07 14:00:00,7.0,8.0,14,7,7,4,ES1120A,1.191975,41.11588
4504,2023-07-07 15:00:00,12.0,10.0,15,7,7,4,ES1120A,1.191975,41.11588
4505,2023-07-07 16:00:00,9.0,9.0,16,7,7,4,ES1120A,1.191975,41.11588
4506,2023-07-07 17:00:00,15.0,9.0,17,7,7,4,ES1120A,1.191975,41.11588
4507,2023-07-07 18:00:00,15.0,10.0,18,7,7,4,ES1120A,1.191975,41.11588
4508,2023-07-07 19:00:00,9.0,10.0,19,7,7,4,ES1120A,1.191975,41.11588
4509,2023-07-07 20:00:00,9.0,16.0,20,7,7,4,ES1120A,1.191975,41.11588
4510,2023-07-07 21:00:00,22.0,25.0,21,7,7,4,ES1120A,1.191975,41.11588
4511,2023-07-07 22:00:00,26.0,27.0,22,7,7,4,ES1120A,1.191975,41.11588
4512,2023-07-07 23:00:00,24.0,19.0,23,7,7,4,ES1120A,1.191975,41.11588
4513,2023-07-08 00:00:00,31.0,21.0,0,8,7,5,ES1120A,1.191975,41.11588
4514,2023-07-08 01:00:00,24.0,23.0,1,8,7,5,ES1120A,1.191975,41.11588
4515,2023-07-08 02:00:00,22.0,18.0,2,8,7,5,ES1120A,1.191975,41.11588
4516,2023-07-08 03:00:00,18.0,15.0,3,8,7,5,ES1120A,1.191975,41.11588
4517,2023-07-08 04:00:00,23.0,10.0,4,8,7,5,ES1120A,1.191975,41.11588
4518,2023-07-08 05:00:00,20.0,15.0,5,8,7,5,ES1120A,1.191975,41.11588
4519,2023-07-08 06:00:00,11.0,11.0,6,8,7,5,ES1120A,1.191975,41.11588
4520,2023-07-08 07:00:00,10.0,5.0,7,8,7,5,ES1120A,1.191975,41.11588
4521,2023-07-08 08:00:00,10.0,10.0,8,8,7,5,ES1120A,1.191975,41.11588
4522,2023-07-08 09:00:00,6.0,8.0,9,8,7,5,ES1120A,1.191975,41.11588
4523,2023-07-08 10:00:00,4.0,7.0,10,8,7,5,ES1120A,1.191975,41.11588
4524,2023-07-08 11:00:00,2.0,5.0,11,8,7,5,ES1120A,1.191975,41.11588
4525,2023-07-08 12:00:00,2.0,4.0,12,8,7,5,ES1120A,1.191975,41.11588
4526,2023-07-08 13:00:00,5.0,4.0,13,8,7,5,ES1120A,1.191975,41.11588
4527,2023-07-08 14:00:00,10.0,3.0,14,8,7,5,ES1120A,1.191975,41.11588
4528,2023-07-08 15:00:00,5.0,3.0,15,8,7,5,ES1120A,1.191975,41.11588
4529,2023-07-08 16:00:00,4.0,3.0,16,8,7,5,ES1120A,1.191975,41.11588
4530,2023-07-08 17:00:00,7.0,7.0,17,8,7,5,ES1120A,1.191975,41.11588
4531,2023-07-08 18:00:00,11.0,9.0,18,8,7,5,ES1120A,1.191975,41.11588
4532,2023-07-08 19:00:00,20.0,10.0,19,8,7,5,ES1120A,1.191975,41.11588
4533,2023-07-08 20:00:00,14.0,21.0,20,8,7,5,ES1120A,1.191975,41.11588
4534,2023-07-08 21:00:00,17.0,30.0,21,8,7,5,ES1120A,1.191975,41.11588
4535,2023-07-08 22:00:00,15.0,28.0,22,8,7,5,ES1120A,1.191975,41.11588
4536,2023-07-08 23:00:00,36.0,30.0,23,8,7,5,ES1120A,1.191975,41.11588
4537,2023-07-09 00:00:00,37.0,32.0,0,9,7,6,ES1120A,1.191975,41.11588
4538,2023-07-09 01:00:00,14.0,33.0,1,9,7,6,ES1120A,1.191975,41.11588
4539,2023-07-09 02:00:00,18.0,30.0,2,9,7,6,ES1120A,1.191975,41.11588
4540,2023-07-09 03:00:00,26.0,26.0,3,9,7,6,ES1120A,1.191975,41.11588
4541,2023-07-09 04:00:00,23.0,22.0,4,9,7,6,ES1120A,1.191975,41.11588
4542,2023-07-09 05:00:00,36.0,22.0,5,9,7,6,ES1120A,1.191975,41.11588
4543,2023-07-09 06:00:00,35.0,25.0,6,9,7,6,ES1120A,1.191975,41.11588
4544,2023-07-09 07:00:00,30.0,25.0,7,9,7,6,ES1120A,1.191975,41.11588
4545,2023-07-09 08:00:00,20.0,21.0,8,9,7,6,ES1120A,1.191975,41.11588
4546,2023-07-09 09:00:00,19.0,21.0,9,9,7,6,ES1120A,1.191975,41.11588
4547,2023-07-09 10:00:00,2.0,11.0,10,9,7,6,ES1120A,1.191975,41.11588
4548,2023-07-09 11:00:00,2.0,7.0,11,9,7,6,ES1120A,1.191975,41.11588
4549,2023-07-09 12:00:00,1.0,3.0,12,9,7,6,ES1120A,1.191975,41.11588
4550,2023-07-09 13:00:00,1.0,3.0,13,9,7,6,ES1120A,1.191975,41.11588
4551,2023-07-09 14:00:00,5.0,3.0,14,9,7,6,ES1120A,1.191975,41.11588
4552,2023-07-09 15:00:00,31.0,2.0,15,9,7,6,ES1120A,1.191975,41.11588
4553,2023-07-09 16:00:00,15.0,3.0,16,9,7,6,ES1120A,1.191975,41.11588
4554,2023-07-09 17:00:00,11.0,11.0,17,9,7,6,ES1120A,1.191975,41.11588
4555,2023-07-09 18:00:00,15.0,9.0,18,9,7,6,ES1120A,1.191975,41.11588
4556,2023-07-09 19:00:00,12.0,28.0,19,9,7,6,ES1120A,1.191975,41.11588
4557,2023-07-09 20:00:00,5.0,13.0,20,9,7,6,ES1120A,1.191975,41.11588
4558,2023-07-09 21:00:00,7.0,12.0,21,9,7,6,ES1120A,1.191975,41.11588
4559,2023-07-09 22:00:00,16.0,10.0,22,9,7,6,ES1120A,1.191975,41.11588
4560,2023-07-09 23:00:00,15.0,7.0,23,9,7,6,ES1120A,1.191975,41.11588
4561,2023-07-10 00:00:00,8.0,10.0,0,10,7,0,ES1120A,1.191975,41.11588
4562,2023-07-10 01:00:00,15.0,10.0,1,10,7,0,ES1120A,1.191975,41.11588
4563,2023-07-10 02:00:00,5.0,6.0,2,10,7,0,ES1120A,1.191975,41.11588
4564,2023-07-10 03:00:00,6.0,6.0,3,10,7,0,ES1120A,1.191975,41.11588
4565,2023-07-10 04:00:00,12.0,15.0,4,10,7,0,ES1120A,1.191975,41.11588
4566,2023-07-10 05:00:00,20.0,19.0,5,10,7,0,ES1120A,1.191975,41.11588
4567,2023-07-10 06:00:00,23.0,21.0,6,10,7,0,ES1120A,1.191975,41.11588
4568,2023-07-10 07:00:00,33.0,23.0,7,10,7,0,ES1120A,1.191975,41.11588
4569,2023-07-10 08:00:00,38.0,25.0,8,10,7,0,ES1120A,1.191975,41.11588
4570,2023-07-10 09:00:00,14.717276874488244,16.0,9,10,7,0,ES1120A,1.191975,41.11588
4571,2023-07-10 10:00:00,14.717276874488244,14.216694772344013,10,10,7,0,ES1120A,1.191975,41.11588
4572,2023-07-10 11:00:00,14.717276874488244,7.0,11,10,7,0,ES1120A,1.191975,41.11588
4573,2023-07-10 12:00:00,14.717276874488244,5.0,12,10,7,0,ES1120A,1.191975,41.11588
4574,2023-07-10 13:00:00,14.717276874488244,4.0,13,10,7,0,ES1120A,1.191975,41.11588
4575,2023-07-10 14:00:00,6.0,4.0,14,10,7,0,ES1120A,1.191975,41.11588
4576,2023-07-10 15:00:00,9.0,5.0,15,10,7,0,ES1120A,1.191975,41.11588
4577,2023-07-10 16:00:00,10.0,6.0,16,10,7,0,ES1120A,1.191975,41.11588
4578,2023-07-10 17:00:00,3.0,6.0,17,10,7,0,ES1120A,1.191975,41.11588
4579,2023-07-10 18:00:00,11.0,8.0,18,10,7,0,ES1120A,1.191975,41.11588
4580,2023-07-10 19:00:00,13.0,10.0,19,10,7,0,ES1120A,1.191975,41.11588
4581,2023-07-10 20:00:00,14.0,9.0,20,10,7,0,ES1120A,1.191975,41.11588
4582,2023-07-10 21:00:00,13.0,12.0,21,10,7,0,ES1120A,1.191975,41.11588
4583,2023-07-10 22:00:00,8.0,19.0,22,10,7,0,ES1120A,1.191975,41.11588
4584,2023-07-10 23:00:00,6.0,8.0,23,10,7,0,ES1120A,1.191975,41.11588
4585,2023-07-11 00:00:00,5.0,10.0,0,11,7,1,ES1120A,1.191975,41.11588
4586,2023-07-11 01:00:00,2.0,10.0,1,11,7,1,ES1120A,1.191975,41.11588
4587,2023-07-11 02:00:00,2.0,9.0,2,11,7,1,ES1120A,1.191975,41.11588
4588,2023-07-11 03:00:00,10.0,11.0,3,11,7,1,ES1120A,1.191975,41.11588
4589,2023-07-11 04:00:00,19.0,15.0,4,11,7,1,ES1120A,1.191975,41.11588
4590,2023-07-11 05:00:00,30.0,29.0,5,11,7,1,ES1120A,1.191975,41.11588
4591,2023-07-11 06:00:00,34.0,24.0,6,11,7,1,ES1120A,1.191975,41.11588
4592,2023-07-11 07:00:00,17.0,10.0,7,11,7,1,ES1120A,1.191975,41.11588
4593,2023-07-11 08:00:00,10.0,13.0,8,11,7,1,ES1120A,1.191975,41.11588
4594,2023-07-11 09:00:00,4.0,5.0,9,11,7,1,ES1120A,1.191975,41.11588
4595,2023-07-11 10:00:00,2.0,4.0,10,11,7,1,ES1120A,1.191975,41.11588
4596,2023-07-11 11:00:00,3.0,4.0,11,11,7,1,ES1120A,1.191975,41.11588
4597,2023-07-11 12:00:00,3.0,2.0,12,11,7,1,ES1120A,1.191975,41.11588
4598,2023-07-11 13:00:00,2.0,4.0,13,11,7,1,ES1120A,1.191975,41.11588
4599,2023-07-11 14:00:00,4.0,2.0,14,11,7,1,ES1120A,1.191975,41.11588
4600,2023-07-11 15:00:00,4.0,8.0,15,11,7,1,ES1120A,1.191975,41.11588
4601,2023-07-11 16:00:00,2.0,5.0,16,11,7,1,ES1120A,1.191975,41.11588
4602,2023-07-11 17:00:00,8.0,9.0,17,11,7,1,ES1120A,1.191975,41.11588
4603,2023-07-11 18:00:00,1.0,5.0,18,11,7,1,ES1120A,1.191975,41.11588
4604,2023-07-11 19:00:00,11.0,4.0,19,11,7,1,ES1120A,1.191975,41.11588
4605,2023-07-11 20:00:00,18.0,12.0,20,11,7,1,ES1120A,1.191975,41.11588
4606,2023-07-11 21:00:00,13.0,11.0,21,11,7,1,ES1120A,1.191975,41.11588
4607,2023-07-11 22:00:00,12.0,16.0,22,11,7,1,ES1120A,1.191975,41.11588
4608,2023-07-11 23:00:00,12.0,9.0,23,11,7,1,ES1120A,1.191975,41.11588
4609,2023-07-12 00:00:00,7.0,9.0,0,12,7,2,ES1120A,1.191975,41.11588
4610,2023-07-12 01:00:00,11.0,8.0,1,12,7,2,ES1120A,1.191975,41.11588
4611,2023-07-12 02:00:00,7.0,7.0,2,12,7,2,ES1120A,1.191975,41.11588
4612,2023-07-12 03:00:00,9.0,11.0,3,12,7,2,ES1120A,1.191975,41.11588
4613,2023-07-12 04:00:00,12.0,15.0,4,12,7,2,ES1120A,1.191975,41.11588
4614,2023-07-12 05:00:00,16.0,20.0,5,12,7,2,ES1120A,1.191975,41.11588
4615,2023-07-12 06:00:00,19.0,18.0,6,12,7,2,ES1120A,1.191975,41.11588
4616,2023-07-12 07:00:00,10.0,12.0,7,12,7,2,ES1120A,1.191975,41.11588
4617,2023-07-12 08:00:00,5.0,8.0,8,12,7,2,ES1120A,1.191975,41.11588
4618,2023-07-12 09:00:00,7.0,6.0,9,12,7,2,ES1120A,1.191975,41.11588
4619,2023-07-12 10:00:00,6.0,5.0,10,12,7,2,ES1120A,1.191975,41.11588
4620,2023-07-12 11:00:00,7.0,3.0,11,12,7,2,ES1120A,1.191975,41.11588
4621,2023-07-12 12:00:00,6.0,4.0,12,12,7,2,ES1120A,1.191975,41.11588
4622,2023-07-12 13:00:00,9.0,4.0,13,12,7,2,ES1120A,1.191975,41.11588
4623,2023-07-12 14:00:00,6.0,5.0,14,12,7,2,ES1120A,1.191975,41.11588
4624,2023-07-12 15:00:00,11.0,10.0,15,12,7,2,ES1120A,1.191975,41.11588
4625,2023-07-12 16:00:00,9.0,8.0,16,12,7,2,ES1120A,1.191975,41.11588
4626,2023-07-12 17:00:00,13.0,12.0,17,12,7,2,ES1120A,1.191975,41.11588
4627,2023-07-12 18:00:00,8.0,9.0,18,12,7,2,ES1120A,1.191975,41.11588
4628,2023-07-12 19:00:00,20.0,14.0,19,12,7,2,ES1120A,1.191975,41.11588
4629,2023-07-12 20:00:00,14.0,19.0,20,12,7,2,ES1120A,1.191975,41.11588
4630,2023-07-12 21:00:00,11.0,19.0,21,12,7,2,ES1120A,1.191975,41.11588
4631,2023-07-12 22:00:00,10.0,10.0,22,12,7,2,ES1120A,1.191975,41.11588
4632,2023-07-12 23:00:00,8.0,7.0,23,12,7,2,ES1120A,1.191975,41.11588
4633,2023-07-13 00:00:00,21.0,12.0,0,13,7,3,ES1120A,1.191975,41.11588
4634,2023-07-13 01:00:00,21.0,14.0,1,13,7,3,ES1120A,1.191975,41.11588
4635,2023-07-13 02:00:00,24.0,17.0,2,13,7,3,ES1120A,1.191975,41.11588
4636,2023-07-13 03:00:00,19.0,10.0,3,13,7,3,ES1120A,1.191975,41.11588
4637,2023-07-13 04:00:00,20.0,5.0,4,13,7,3,ES1120A,1.191975,41.11588
4638,2023-07-13 05:00:00,12.0,5.0,5,13,7,3,ES1120A,1.191975,41.11588
4639,2023-07-13 06:00:00,14.0,5.0,6,13,7,3,ES1120A,1.191975,41.11588
4640,2023-07-13 07:00:00,10.0,4.0,7,13,7,3,ES1120A,1.191975,41.11588
4641,2023-07-13 08:00:00,10.0,3.0,8,13,7,3,ES1120A,1.191975,41.11588
4642,2023-07-13 09:00:00,4.0,4.0,9,13,7,3,ES1120A,1.191975,41.11588
4643,2023-07-13 10:00:00,6.0,4.0,10,13,7,3,ES1120A,1.191975,41.11588
4644,2023-07-13 11:00:00,6.0,4.0,11,13,7,3,ES1120A,1.191975,41.11588
4645,2023-07-13 12:00:00,3.0,3.0,12,13,7,3,ES1120A,1.191975,41.11588
4646,2023-07-13 13:00:00,2.0,3.0,13,13,7,3,ES1120A,1.191975,41.11588
4647,2023-07-13 14:00:00,1.0,3.0,14,13,7,3,ES1120A,1.191975,41.11588
4648,2023-07-13 15:00:00,4.0,3.0,15,13,7,3,ES1120A,1.191975,41.11588
4649,2023-07-13 16:00:00,4.0,3.0,16,13,7,3,ES1120A,1.191975,41.11588
4650,2023-07-13 17:00:00,4.0,3.0,17,13,7,3,ES1120A,1.191975,41.11588
4651,2023-07-13 18:00:00,3.0,5.0,18,13,7,3,ES1120A,1.191975,41.11588
4652,2023-07-13 19:00:00,1.0,5.0,19,13,7,3,ES1120A,1.191975,41.11588
4653,2023-07-13 20:00:00,2.0,8.0,20,13,7,3,ES1120A,1.191975,41.11588
4654,2023-07-13 21:00:00,1.0,11.0,21,13,7,3,ES1120A,1.191975,41.11588
4655,2023-07-13 22:00:00,2.0,5.0,22,13,7,3,ES1120A,1.191975,41.11588
4656,2023-07-13 23:00:00,2.0,3.0,23,13,7,3,ES1120A,1.191975,41.11588
4657,2023-07-14 00:00:00,4.0,3.0,0,14,7,4,ES1120A,1.191975,41.11588
4658,2023-07-14 01:00:00,2.0,2.0,1,14,7,4,ES1120A,1.191975,41.11588
4659,2023-07-14 02:00:00,3.0,1.0,2,14,7,4,ES1120A,1.191975,41.11588
4660,2023-07-14 03:00:00,1.0,2.0,3,14,7,4,ES1120A,1.191975,41.11588
4661,2023-07-14 04:00:00,3.0,5.0,4,14,7,4,ES1120A,1.191975,41.11588
4662,2023-07-14 05:00:00,4.0,6.0,5,14,7,4,ES1120A,1.191975,41.11588
4663,2023-07-14 06:00:00,3.0,5.0,6,14,7,4,ES1120A,1.191975,41.11588
4664,2023-07-14 07:00:00,3.0,4.0,7,14,7,4,ES1120A,1.191975,41.11588
4665,2023-07-14 08:00:00,6.0,5.0,8,14,7,4,ES1120A,1.191975,41.11588
4666,2023-07-14 09:00:00,4.0,4.0,9,14,7,4,ES1120A,1.191975,41.11588
4667,2023-07-14 10:00:00,4.0,3.0,10,14,7,4,ES1120A,1.191975,41.11588
4668,2023-07-14 11:00:00,3.0,3.0,11,14,7,4,ES1120A,1.191975,41.11588
4669,2023-07-14 12:00:00,2.0,2.0,12,14,7,4,ES1120A,1.191975,41.11588
4670,2023-07-14 13:00:00,3.0,2.0,13,14,7,4,ES1120A,1.191975,41.11588
4671,2023-07-14 14:00:00,2.0,2.0,14,14,7,4,ES1120A,1.191975,41.11588
4672,2023-07-14 15:00:00,2.0,2.0,15,14,7,4,ES1120A,1.191975,41.11588
4673,2023-07-14 16:00:00,1.0,3.0,16,14,7,4,ES1120A,1.191975,41.11588
4674,2023-07-14 17:00:00,3.0,4.0,17,14,7,4,ES1120A,1.191975,41.11588
4675,2023-07-14 18:00:00,4.0,4.0,18,14,7,4,ES1120A,1.191975,41.11588
4676,2023-07-14 19:00:00,2.0,6.0,19,14,7,4,ES1120A,1.191975,41.11588
4677,2023-07-14 20:00:00,3.0,8.0,20,14,7,4,ES1120A,1.191975,41.11588
4678,2023-07-14 21:00:00,2.0,7.0,21,14,7,4,ES1120A,1.191975,41.11588
4679,2023-07-14 22:00:00,2.0,4.0,22,14,7,4,ES1120A,1.191975,41.11588
4680,2023-07-14 23:00:00,4.0,2.0,23,14,7,4,ES1120A,1.191975,41.11588
4681,2023-07-15 00:00:00,2.0,3.0,0,15,7,5,ES1120A,1.191975,41.11588
4682,2023-07-15 01:00:00,2.0,2.0,1,15,7,5,ES1120A,1.191975,41.11588
4683,2023-07-15 02:00:00,3.0,2.0,2,15,7,5,ES1120A,1.191975,41.11588
4684,2023-07-15 03:00:00,2.0,2.0,3,15,7,5,ES1120A,1.191975,41.11588
4685,2023-07-15 04:00:00,1.0,3.0,4,15,7,5,ES1120A,1.191975,41.11588
4686,2023-07-15 05:00:00,2.0,4.0,5,15,7,5,ES1120A,1.191975,41.11588
4687,2023-07-15 06:00:00,4.0,4.0,6,15,7,5,ES1120A,1.191975,41.11588
4688,2023-07-15 07:00:00,4.0,3.0,7,15,7,5,ES1120A,1.191975,41.11588
4689,2023-07-15 08:00:00,2.0,3.0,8,15,7,5,ES1120A,1.191975,41.11588
4690,2023-07-15 09:00:00,5.0,3.0,9,15,7,5,ES1120A,1.191975,41.11588
4691,2023-07-15 10:00:00,3.0,3.0,10,15,7,5,ES1120A,1.191975,41.11588
4692,2023-07-15 11:00:00,2.0,3.0,11,15,7,5,ES1120A,1.191975,41.11588
4693,2023-07-15 12:00:00,5.0,3.0,12,15,7,5,ES1120A,1.191975,41.11588
4694,2023-07-15 13:00:00,4.0,1.0,13,15,7,5,ES1120A,1.191975,41.11588
4695,2023-07-15 14:00:00,9.0,2.0,14,15,7,5,ES1120A,1.191975,41.11588
4696,2023-07-15 15:00:00,8.0,2.0,15,15,7,5,ES1120A,1.191975,41.11588
4697,2023-07-15 16:00:00,3.0,2.0,16,15,7,5,ES1120A,1.191975,41.11588
4698,2023-07-15 17:00:00,7.0,3.0,17,15,7,5,ES1120A,1.191975,41.11588
4699,2023-07-15 18:00:00,6.0,4.0,18,15,7,5,ES1120A,1.191975,41.11588
4700,2023-07-15 19:00:00,4.0,6.0,19,15,7,5,ES1120A,1.191975,41.11588
4701,2023-07-15 20:00:00,10.0,6.0,20,15,7,5,ES1120A,1.191975,41.11588
4702,2023-07-15 21:00:00,18.0,5.0,21,15,7,5,ES1120A,1.191975,41.11588
4703,2023-07-15 22:00:00,7.0,6.0,22,15,7,5,ES1120A,1.191975,41.11588
4704,2023-07-15 23:00:00,2.0,3.0,23,15,7,5,ES1120A,1.191975,41.11588
4705,2023-07-16 00:00:00,2.0,4.0,0,16,7,6,ES1120A,1.191975,41.11588
4706,2023-07-16 01:00:00,4.0,3.0,1,16,7,6,ES1120A,1.191975,41.11588
4707,2023-07-16 02:00:00,7.0,3.0,2,16,7,6,ES1120A,1.191975,41.11588
4708,2023-07-16 03:00:00,8.0,5.0,3,16,7,6,ES1120A,1.191975,41.11588
4709,2023-07-16 04:00:00,9.0,3.0,4,16,7,6,ES1120A,1.191975,41.11588
4710,2023-07-16 05:00:00,10.0,4.0,5,16,7,6,ES1120A,1.191975,41.11588
4711,2023-07-16 06:00:00,9.0,5.0,6,16,7,6,ES1120A,1.191975,41.11588
4712,2023-07-16 07:00:00,5.0,7.0,7,16,7,6,ES1120A,1.191975,41.11588
4713,2023-07-16 08:00:00,2.0,7.0,8,16,7,6,ES1120A,1.191975,41.11588
4714,2023-07-16 09:00:00,1.0,9.0,9,16,7,6,ES1120A,1.191975,41.11588
4715,2023-07-16 10:00:00,1.0,4.0,10,16,7,6,ES1120A,1.191975,41.11588
4716,2023-07-16 11:00:00,3.0,3.0,11,16,7,6,ES1120A,1.191975,41.11588
4717,2023-07-16 12:00:00,2.0,2.0,12,16,7,6,ES1120A,1.191975,41.11588
4718,2023-07-16 13:00:00,4.0,1.0,13,16,7,6,ES1120A,1.191975,41.11588
4719,2023-07-16 14:00:00,8.0,1.0,14,16,7,6,ES1120A,1.191975,41.11588
4720,2023-07-16 15:00:00,2.0,2.0,15,16,7,6,ES1120A,1.191975,41.11588
4721,2023-07-16 16:00:00,2.0,2.0,16,16,7,6,ES1120A,1.191975,41.11588
4722,2023-07-16 17:00:00,5.0,3.0,17,16,7,6,ES1120A,1.191975,41.11588
4723,2023-07-16 18:00:00,6.0,3.0,18,16,7,6,ES1120A,1.191975,41.11588
4724,2023-07-16 19:00:00,2.0,4.0,19,16,7,6,ES1120A,1.191975,41.11588
4725,2023-07-16 20:00:00,5.0,5.0,20,16,7,6,ES1120A,1.191975,41.11588
4726,2023-07-16 21:00:00,8.0,12.0,21,16,7,6,ES1120A,1.191975,41.11588
4727,2023-07-16 22:00:00,6.0,12.0,22,16,7,6,ES1120A,1.191975,41.11588
4728,2023-07-16 23:00:00,8.0,11.0,23,16,7,6,ES1120A,1.191975,41.11588
4729,2023-07-17 00:00:00,5.0,5.0,0,17,7,0,ES1120A,1.191975,41.11588
4730,2023-07-17 01:00:00,12.0,9.0,1,17,7,0,ES1120A,1.191975,41.11588
4731,2023-07-17 02:00:00,12.0,10.0,2,17,7,0,ES1120A,1.191975,41.11588
4732,2023-07-17 03:00:00,9.0,11.0,3,17,7,0,ES1120A,1.191975,41.11588
4733,2023-07-17 04:00:00,13.0,14.0,4,17,7,0,ES1120A,1.191975,41.11588
4734,2023-07-17 05:00:00,23.0,19.0,5,17,7,0,ES1120A,1.191975,41.11588
4735,2023-07-17 06:00:00,21.0,17.0,6,17,7,0,ES1120A,1.191975,41.11588
4736,2023-07-17 07:00:00,13.0,11.0,7,17,7,0,ES1120A,1.191975,41.11588
4737,2023-07-17 08:00:00,7.0,11.0,8,17,7,0,ES1120A,1.191975,41.11588
4738,2023-07-17 09:00:00,11.0,9.0,9,17,7,0,ES1120A,1.191975,41.11588
4739,2023-07-17 10:00:00,11.0,11.0,10,17,7,0,ES1120A,1.191975,41.11588
4740,2023-07-17 11:00:00,4.0,4.0,11,17,7,0,ES1120A,1.191975,41.11588
4741,2023-07-17 12:00:00,3.0,4.0,12,17,7,0,ES1120A,1.191975,41.11588
4742,2023-07-17 13:00:00,2.0,5.0,13,17,7,0,ES1120A,1.191975,41.11588
4743,2023-07-17 14:00:00,2.0,5.0,14,17,7,0,ES1120A,1.191975,41.11588
4744,2023-07-17 15:00:00,3.0,4.0,15,17,7,0,ES1120A,1.191975,41.11588
4745,2023-07-17 16:00:00,2.0,5.0,16,17,7,0,ES1120A,1.191975,41.11588
4746,2023-07-17 17:00:00,5.0,4.0,17,17,7,0,ES1120A,1.191975,41.11588
4747,2023-07-17 18:00:00,10.0,9.0,18,17,7,0,ES1120A,1.191975,41.11588
4748,2023-07-17 19:00:00,13.0,11.0,19,17,7,0,ES1120A,1.191975,41.11588
4749,2023-07-17 20:00:00,11.0,15.0,20,17,7,0,ES1120A,1.191975,41.11588
4750,2023-07-17 21:00:00,7.0,17.0,21,17,7,0,ES1120A,1.191975,41.11588
4751,2023-07-17 22:00:00,2.0,8.0,22,17,7,0,ES1120A,1.191975,41.11588
4752,2023-07-17 23:00:00,8.0,11.0,23,17,7,0,ES1120A,1.191975,41.11588
4753,2023-07-18 00:00:00,9.0,13.0,0,18,7,1,ES1120A,1.191975,41.11588
4754,2023-07-18 01:00:00,8.0,9.0,1,18,7,1,ES1120A,1.191975,41.11588
4755,2023-07-18 02:00:00,9.0,7.0,2,18,7,1,ES1120A,1.191975,41.11588
4756,2023-07-18 03:00:00,19.0,9.0,3,18,7,1,ES1120A,1.191975,41.11588
4757,2023-07-18 04:00:00,22.0,22.0,4,18,7,1,ES1120A,1.191975,41.11588
4758,2023-07-18 05:00:00,32.0,24.0,5,18,7,1,ES1120A,1.191975,41.11588
4759,2023-07-18 06:00:00,29.0,23.0,6,18,7,1,ES1120A,1.191975,41.11588
4760,2023-07-18 07:00:00,14.0,16.0,7,18,7,1,ES1120A,1.191975,41.11588
4761,2023-07-18 08:00:00,29.0,19.0,8,18,7,1,ES1120A,1.191975,41.11588
4762,2023-07-18 09:00:00,29.0,14.0,9,18,7,1,ES1120A,1.191975,41.11588
4763,2023-07-18 10:00:00,6.0,10.0,10,18,7,1,ES1120A,1.191975,41.11588
4764,2023-07-18 11:00:00,5.0,5.0,11,18,7,1,ES1120A,1.191975,41.11588
4765,2023-07-18 12:00:00,3.0,4.0,12,18,7,1,ES1120A,1.191975,41.11588
4766,2023-07-18 13:00:00,2.0,2.0,13,18,7,1,ES1120A,1.191975,41.11588
